Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,BA,Itabuna,Interior,1/2024,46146,8,817,0
COVID19Casos,BA,Itacaré,Interior,1/2024,1883,0,33,0
COVID19Casos,BA,Itaeté,Interior,1/2024,504,0,13,0
COVID19Casos,BA,Itagi,Interior,1/2024,1389,0,26,0
COVID19Casos,BA,Itagibá,Interior,1/2024,1906,0,33,0
COVID19Casos,BA,Itagimirim,Interior,1/2024,800,0,16,0
COVID19Casos,BA,Itaguaçu da Bahia,Interior,1/2024,1170,0,10,0
COVID19Casos,BA,Itaju do Colônia,Interior,1/2024,531,0,9,0
COVID19Casos,BA,Itajuípe,Interior,1/2024,3520,0,64,0
COVID19Casos,BA,Itamaraju,Interior,1/2024,8649,0,172,0
COVID19Casos,BA,Itamari,Interior,1/2024,833,0,13,0
COVID19Casos,BA,Itambé,Interior,1/2024,2836,0,27,0
COVID19Casos,BA,Itanagra,Interior,1/2024,745,2,9,0
COVID19Casos,BA,Itanhém,Interior,1/2024,1892,0,42,0
COVID19Casos,BA,Itaparica,Reg. Metropolitana,1/2024,1950,0,43,0
COVID19Casos,BA,Itapé,Interior,1/2024,1083,0,34,0
COVID19Casos,BA,Itapebi,Interior,1/2024,1254,0,28,0
COVID19Casos,BA,Itapetinga,Interior,1/2024,8297,0,186,0
COVID19Casos,BA,Itapicuru,Interior,1/2024,2198,0,27,0
COVID19Casos,BA,Itapitanga,Interior,1/2024,1235,0,17,0
COVID19Casos,BA,Itaquara,Interior,1/2024,851,0,10,0
COVID19Casos,BA,Itarantim,Interior,1/2024,951,0,40,0
COVID19Casos,BA,Itatim,Interior,1/2024,1481,0,29,0
COVID19Casos,BA,Itiruçu,Interior,1/2024,1566,0,28,0
COVID19Casos,BA,Itiúba,Interior,1/2024,2936,8,49,0
COVID19Casos,BA,Itororó,Interior,1/2024,3960,0,41,0
COVID19Casos,BA,Ituaçu,Interior,1/2024,2670,0,34,0
COVID19Casos,BA,Ituberá,Interior,1/2024,2314,0,58,0
COVID19Casos,BA,Iuiu,Interior,1/2024,1121,0,15,0
COVID19Casos,BA,Jaborandi,Interior,1/2024,875,0,10,0
COVID19Casos,BA,Jacaraci,Interior,1/2024,1863,0,38,0
COVID19Casos,BA,Jacobina,Interior,1/2024,9900,4,134,0
COVID19Casos,BA,Jaguaquara,Interior,1/2024,7525,1,67,0
COVID19Casos,BA,Jaguarari,Interior,1/2024,3533,2,61,0
COVID19Casos,BA,Jaguaripe,Interior,1/2024,1745,0,27,0
COVID19Casos,BA,Jandaíra,Interior,1/2024,1018,1,15,0
COVID19Casos,BA,Jequié,Interior,1/2024,25447,1,448,0
COVID19Casos,BA,Jeremoabo,Interior,1/2024,3044,1,53,0
COVID19Casos,BA,Jiquiriçá,Interior,1/2024,1833,0,32,0
COVID19Casos,BA,Jitaúna,Interior,1/2024,1362,0,31,0
COVID19Casos,BA,João Dourado,Interior,1/2024,2430,0,61,0
COVID19Casos,BA,Juazeiro,Interior,1/2024,29956,20,498,0
COVID19Casos,BA,Jucuruçu,Interior,1/2024,1249,0,14,0
COVID19Casos,BA,Jussara,Interior,1/2024,1314,0,17,0
COVID19Casos,BA,Jussari,Interior,1/2024,897,0,12,0
COVID19Casos,BA,Jussiape,Interior,1/2024,524,0,10,0
COVID19Casos,BA,Lafaiete Coutinho,Interior,1/2024,619,0,9,0
COVID19Casos,BA,Lagoa Real,Interior,1/2024,1650,0,15,0
COVID19Casos,BA,Laje,Interior,1/2024,2885,0,46,0
COVID19Casos,BA,Lajedão,Interior,1/2024,858,0,11,0
COVID19Casos,BA,Lajedinho,Interior,1/2024,441,0,1,0
COVID19Casos,BA,Lajedo do Tabocal,Interior,1/2024,1033,0,15,0
COVID19Casos,BA,Lamarão,Interior,1/2024,465,2,8,0
COVID19Casos,BA,Lapão,Interior,1/2024,2886,0,37,0
COVID19Casos,BA,Lauro de Freitas,Reg. Metropolitana,1/2024,34366,26,596,0
COVID19Casos,BA,Lençóis,Interior,1/2024,1569,8,23,0
COVID19Casos,BA,Licínio de Almeida,Interior,1/2024,713,0,14,0
COVID19Casos,BA,Livramento de Nossa Senhora,Interior,1/2024,4558,0,93,0
COVID19Casos,BA,Luís Eduardo Magalhães,Interior,1/2024,20356,0,162,0
COVID19Casos,BA,Macajuba,Interior,1/2024,1167,0,15,0
COVID19Casos,BA,Macarani,Interior,1/2024,1030,0,32,0
COVID19Casos,BA,Macaúbas,Interior,1/2024,3970,0,40,1
COVID19Casos,BA,Macururé,Interior,1/2024,465,0,12,0
COVID19Casos,BA,Madre de Deus,Reg. Metropolitana,1/2024,3700,1,51,0
COVID19Casos,BA,Maetinga,Interior,1/2024,781,0,10,0
COVID19Casos,BA,Maiquinique,Interior,1/2024,1419,0,16,0
COVID19Casos,BA,Mairi,Interior,1/2024,2180,1,22,0
COVID19Casos,BA,Malhada,Interior,1/2024,762,0,24,0
COVID19Casos,BA,Malhada de Pedras,Interior,1/2024,851,0,16,0
COVID19Casos,BA,Manoel Vitorino,Interior,1/2024,1696,0,36,0
COVID19Casos,BA,Mansidão,Interior,1/2024,368,0,12,0
COVID19Casos,BA,Maracás,Interior,1/2024,5100,0,82,0
COVID19Casos,BA,Maragogipe,Interior,1/2024,3084,0,59,0
COVID19Casos,BA,Maraú,Interior,1/2024,2407,0,22,0
COVID19Casos,BA,Marcionílio Souza,Interior,1/2024,841,0,24,0
COVID19Casos,BA,Mascote,Interior,1/2024,1247,3,29,0
COVID19Casos,BA,Mata de São João,Reg. Metropolitana,1/2024,6013,0,80,0
COVID19Casos,BA,Matina,Interior,1/2024,1193,0,14,0
COVID19Casos,BA,Medeiros Neto,Interior,1/2024,4374,0,65,0
COVID19Casos,BA,Miguel Calmon,Interior,1/2024,3939,0,42,0
COVID19Casos,BA,Milagres,Interior,1/2024,994,0,9,0
COVID19Casos,BA,Mirangaba,Interior,1/2024,815,0,11,0
COVID19Casos,BA,Mirante,Interior,1/2024,829,1,9,0
COVID19Casos,BA,Monte Santo,Interior,1/2024,2087,3,71,0
COVID19Casos,BA,Morpará,Interior,1/2024,518,0,15,0
COVID19Casos,BA,Morro do Chapéu,Interior,1/2024,4704,1,36,0
COVID19Casos,BA,Mortugaba,Interior,1/2024,1248,0,20,0
COVID19Casos,BA,Mucugê,Interior,1/2024,1488,3,14,0
COVID19Casos,BA,Mucuri,Interior,1/2024,6686,1,80,0
COVID19Casos,BA,Mulungu do Morro,Interior,1/2024,1131,0,24,0
COVID19Casos,BA,Mundo Novo,Interior,1/2024,1429,0,17,0
COVID19Casos,BA,Muniz Ferreira,Interior,1/2024,1361,0,3,0
COVID19Casos,BA,Muquém do São Francisco,Interior,1/2024,930,0,8,0
COVID19Casos,BA,Muritiba,Interior,1/2024,3005,0,37,0
COVID19Casos,BA,Mutuípe,Interior,1/2024,3172,0,33,0
COVID19Casos,BA,Nazaré,Interior,1/2024,3983,10,61,0
COVID19Casos,BA,Nilo Peçanha,Interior,1/2024,1143,0,21,0
COVID19Casos,BA,Nordestina,Interior,1/2024,1385,0,32,0
COVID19Casos,BA,Nova Canaã,Interior,1/2024,1477,0,27,0
COVID19Casos,BA,Nova Fátima,Interior,1/2024,946,0,6,0
COVID19Casos,BA,Nova Ibiá,Interior,1/2024,820,3,24,0
COVID19Casos,BA,Nova Itarana,Interior,1/2024,955,1,10,0
COVID19Casos,BA,Nova Redenção,Interior,1/2024,495,0,10,0
COVID19Casos,BA,Nova Soure,Interior,1/2024,1796,0,32,0
COVID19Casos,BA,Nova Viçosa,Interior,1/2024,4638,1,77,0
COVID19Casos,BA,Novo Horizonte,Interior,1/2024,967,0,12,0
COVID19Casos,BA,Novo Triunfo,Interior,1/2024,758,0,14,0
COVID19Casos,BA,Olindina,Interior,1/2024,1604,0,31,0
COVID19Casos,BA,Oliveira dos Brejinhos,Interior,1/2024,1419,0,26,0
COVID19Casos,BA,Ouriçangas,Interior,1/2024,757,0,13,0
COVID19Casos,BA,Ourolândia,Interior,1/2024,2111,0,16,0
COVID19Casos,BA,Palmas de Monte Alto,Interior,1/2024,1867,0,23,0
COVID19Casos,BA,Palmeiras,Interior,1/2024,814,0,12,0
COVID19Casos,BA,Paramirim,Interior,1/2024,2999,0,23,0
COVID19Casos,BA,Paratinga,Interior,1/2024,2232,0,37,0
COVID19Casos,BA,Paripiranga,Interior,1/2024,2366,0,36,0
COVID19Casos,BA,Pau Brasil,Interior,1/2024,1487,0,31,0
COVID19Casos,BA,Paulo Afonso,Interior,1/2024,15976,2,261,0
COVID19Casos,BA,Pé de Serra,Interior,1/2024,1953,0,11,0
COVID19Casos,BA,Pedrão,Interior,1/2024,554,0,6,0
COVID19Casos,BA,Pedro Alexandre,Interior,1/2024,830,0,10,0
COVID19Casos,BA,Piatã,Interior,1/2024,1748,1,43,0
COVID19Casos,BA,Pilão Arcado,Interior,1/2024,926,0,31,0
COVID19Casos,BA,Pindaí,Interior,1/2024,1295,1,19,0
COVID19Casos,BA,Pindobaçu,Interior,1/2024,2081,1,34,0
COVID19Casos,BA,Pintadas,Interior,1/2024,1650,1,8,0
COVID19Casos,BA,Piraí do Norte,Interior,1/2024,1153,0,13,0
COVID19Casos,BA,Piripá,Interior,1/2024,1214,0,13,0
COVID19Casos,BA,Piritiba,Interior,1/2024,809,0,17,0
COVID19Casos,BA,Planaltino,Interior,1/2024,1187,0,10,0
COVID19Casos,BA,Planalto,Interior,1/2024,2466,0,48,0
COVID19Casos,BA,Poções,Interior,1/2024,6579,2,95,0
COVID19Casos,BA,Pojuca,Reg. Metropolitana,1/2024,6016,2,67,0
COVID19Casos,BA,Ponto Novo,Interior,1/2024,812,0,16,0
COVID19Casos,BA,Porto Seguro,Interior,1/2024,20753,6,303,0
COVID19Casos,BA,Potiraguá,Interior,1/2024,767,0,16,0
COVID19Casos,BA,Prado,Interior,1/2024,4039,4,73,0
COVID19Casos,BA,Presidente Dutra,Interior,1/2024,1692,0,29,0
COVID19Casos,BA,Presidente Jânio Quadros,Interior,1/2024,1022,0,16,0
COVID19Casos,BA,Presidente Tancredo Neves,Interior,1/2024,2326,0,46,0
COVID19Casos,BA,Queimadas,Interior,1/2024,2176,0,47,0
COVID19Casos,BA,Quijingue,Interior,1/2024,892,0,30,0
COVID19Casos,BA,Quixabeira,Interior,1/2024,1409,0,9,0
COVID19Casos,BA,Rafael Jambeiro,Interior,1/2024,2252,0,33,0
COVID19Casos,BA,Remanso,Interior,1/2024,4685,0,96,0
COVID19Casos,BA,Retirolândia,Interior,1/2024,2099,0,16,0
COVID19Casos,BA,Riachão das Neves,Interior,1/2024,2023,0,47,0
COVID19Casos,BA,Riachão do Jacuípe,Interior,1/2024,7014,4,53,0
COVID19Casos,BA,Riacho de Santana,Interior,1/2024,3156,0,53,0
COVID19Casos,BA,Ribeira do Amparo,Interior,1/2024,1422,0,9,0
COVID19Casos,BA,Ribeira do Pombal,Interior,1/2024,8056,4,84,0
COVID19Casos,BA,Ribeirão do Largo,Interior,1/2024,774,0,10,0
COVID19Casos,BA,Rio de Contas,Interior,1/2024,1260,0,9,0
COVID19Casos,BA,Rio do Antônio,Interior,1/2024,1610,0,21,0
COVID19Casos,BA,Rio do Pires,Interior,1/2024,469,0,16,0
COVID19Casos,BA,Rio Real,Interior,1/2024,4492,1,55,0
COVID19Casos,BA,Rodelas,Interior,1/2024,582,0,9,0
COVID19Casos,BA,Ruy Barbosa,Interior,1/2024,3957,0,35,0
COVID19Casos,BA,Salinas da Margarida,Interior,1/2024,2093,1,25,0
COVID19Casos,BA,Salvador,Reg. Metropolitana,1/2024,343707,198,9188,6
COVID19Casos,BA,Santa Bárbara,Interior,1/2024,2284,0,28,0
COVID19Casos,BA,Santa Brígida,Interior,1/2024,1208,0,21,0
COVID19Casos,BA,Santa Cruz Cabrália,Interior,1/2024,4740,0,47,0
COVID19Casos,BA,Santa Cruz da Vitória,Interior,1/2024,901,0,11,0
COVID19Casos,BA,Santa Inês,Interior,1/2024,1211,0,14,0
COVID19Casos,BA,Santa Luzia,Interior,1/2024,1499,0,36,0
COVID19Casos,BA,Santa Maria da Vitória,Interior,1/2024,4810,0,72,0
COVID19Casos,BA,Santa Rita de Cássia,Interior,1/2024,3702,0,45,0
COVID19Casos,BA,Santa Terezinha,Interior,1/2024,1502,0,17,0
COVID19Casos,BA,Santaluz,Interior,1/2024,4768,0,66,1
COVID19Casos,BA,Santana,Interior,1/2024,1301,0,54,0
COVID19Casos,BA,Santanópolis,Interior,1/2024,1042,0,15,0
COVID19Casos,BA,Santo Amaro,Interior,1/2024,5275,2,108,0
COVID19Casos,BA,Santo Antônio de Jesus,Interior,1/2024,21368,4,195,0
COVID19Casos,BA,Santo Estêvão,Interior,1/2024,6377,0,67,0
COVID19Casos,BA,São Desidério,Interior,1/2024,5058,0,54,0
COVID19Casos,BA,São Domingos,Interior,1/2024,1576,0,14,0
COVID19Casos,BA,São Felipe,Interior,1/2024,4084,0,36,0
COVID19Casos,BA,São Félix,Interior,1/2024,1336,0,9,0
COVID19Casos,BA,São Félix do Coribe,Interior,1/2024,1799,0,35,0
COVID19Casos,BA,São Francisco do Conde,Reg. Metropolitana,1/2024,5975,0,78,0
COVID19Casos,BA,São Gabriel,Interior,1/2024,2615,0,23,0
COVID19Casos,BA,São Gonçalo dos Campos,Interior,1/2024,3585,0,42,0
COVID19Casos,BA,São José da Vitória,Interior,1/2024,919,0,15,0
COVID19Casos,BA,São José do Jacuípe,Interior,1/2024,852,2,3,0
COVID19Casos,BA,São Miguel das Matas,Interior,1/2024,1247,0,8,0
COVID19Casos,BA,São Sebastião do Passé,Reg. Metropolitana,1/2024,5042,13,107,0
COVID19Casos,BA,Sapeaçu,Interior,1/2024,2995,0,30,0
COVID19Casos,BA,Sátiro Dias,Interior,1/2024,1656,1,16,0
COVID19Casos,BA,Saubara,Interior,1/2024,718,0,21,0
COVID19Casos,BA,Saúde,Interior,1/2024,785,0,6,0
COVID19Casos,BA,Seabra,Interior,1/2024,8186,5,99,1
COVID19Casos,BA,Sebastião Laranjeiras,Interior,1/2024,874,0,11,0
COVID19Casos,BA,Senhor do Bonfim,Interior,1/2024,8843,1,123,0
COVID19Casos,BA,Sento Sé,Interior,1/2024,1754,0,52,0
COVID19Casos,BA,Serra do Ramalho,Interior,1/2024,1449,0,40,0
COVID19Casos,BA,Serra Dourada,Interior,1/2024,1137,0,24,0
COVID19Casos,BA,Serra Preta,Interior,1/2024,1246,0,23,0
COVID19Casos,BA,Serrinha,Interior,1/2024,12026,14,116,0
COVID19Casos,BA,Serrolândia,Interior,1/2024,1364,0,16,0
COVID19Casos,BA,Simões Filho,Reg. Metropolitana,1/2024,12134,1,288,1
COVID19Casos,BA,Sítio do Mato,Interior,1/2024,332,0,15,0
COVID19Casos,BA,Sítio do Quinto,Interior,1/2024,946,0,12,0
COVID19Casos,BA,Sobradinho,Interior,1/2024,3482,9,66,0
COVID19Casos,BA,Souto Soares,Interior,1/2024,1301,0,24,0
COVID19Casos,BA,Tabocas do Brejo Velho,Interior,1/2024,358,0,18,0
COVID19Casos,BA,Tanhaçu,Interior,1/2024,2400,1,34,0
COVID19Casos,BA,Tanque Novo,Interior,1/2024,2068,0,19,0
COVID19Casos,BA,Tanquinho,Interior,1/2024,998,0,17,0
COVID19Casos,BA,Taperoá,Interior,1/2024,1493,0,37,0
COVID19Casos,BA,Tapiramutá,Interior,1/2024,738,4,11,0
COVID19Casos,BA,Teixeira de Freitas,Interior,1/2024,28449,2,396,0
COVID19Casos,BA,Teodoro Sampaio,Interior,1/2024,591,0,11,0
COVID19Casos,BA,Teofilândia,Interior,1/2024,1331,0,24,0
COVID19Casos,BA,Teolândia,Interior,1/2024,1379,1,11,0
COVID19Casos,BA,Terra Nova,Interior,1/2024,1184,1,26,0
COVID19Casos,BA,Tremedal,Interior,1/2024,1506,0,24,0
COVID19Casos,BA,Tucano,Interior,1/2024,4727,29,74,1
COVID19Casos,BA,Uauá,Interior,1/2024,3780,0,70,0
COVID19Casos,BA,Ubaíra,Interior,1/2024,2304,0,34,0
COVID19Casos,BA,Ubaitaba,Interior,1/2024,1925,0,53,0
COVID19Casos,BA,Ubatã,Interior,1/2024,2525,1,59,0
COVID19Casos,BA,Uibaí,Interior,1/2024,1504,0,33,0
COVID19Casos,BA,Umburanas,Interior,1/2024,927,0,11,0
COVID19Casos,BA,Una,Interior,1/2024,2648,0,51,0
COVID19Casos,BA,Urandi,Interior,1/2024,1756,0,20,0
COVID19Casos,BA,Uruçuca,Interior,1/2024,3190,1,82,0
COVID19Casos,BA,Utinga,Interior,1/2024,2007,0,19,0
COVID19Casos,BA,Valença,Interior,1/2024,12278,5,161,0
COVID19Casos,BA,Valente,Interior,1/2024,3900,1,34,0
COVID19Casos,BA,Várzea da Roça,Interior,1/2024,1717,0,15,0
COVID19Casos,BA,Várzea do Poço,Interior,1/2024,612,0,7,0
COVID19Casos,BA,Várzea Nova,Interior,1/2024,1209,0,13,0
COVID19Casos,BA,Varzedo,Interior,1/2024,955,1,8,0
COVID19Casos,BA,Vera Cruz,Reg. Metropolitana,1/2024,2358,7,99,0
COVID19Casos,BA,Vereda,Interior,1/2024,1098,0,23,0
COVID19Casos,BA,Vitória da Conquista,Interior,1/2024,52771,2,761,0
COVID19Casos,BA,Wagner,Interior,1/2024,1440,0,10,0
COVID19Casos,BA,Wanderley,Interior,1/2024,1173,0,30,0
COVID19Casos,BA,Wenceslau Guimarães,Interior,1/2024,2397,0,36,0
COVID19Casos,BA,Xique-Xique,Interior,1/2024,3421,0,101,0
COVID19Casos,CE,,Interior,1/2024,18166,0,0,0
COVID19Casos,CE,Abaiara,Interior,1/2024,1375,0,20,0
COVID19Casos,CE,Acarape,Interior,1/2024,3511,3,36,0
COVID19Casos,CE,Acaraú,Interior,1/2024,8258,1,121,0
COVID19Casos,CE,Acopiara,Interior,1/2024,6644,13,185,0
COVID19Casos,CE,Aiuaba,Interior,1/2024,1250,13,18,0
COVID19Casos,CE,Alcântaras,Interior,1/2024,2609,15,23,0
COVID19Casos,CE,Altaneira,Interior,1/2024,1177,1,21,0
COVID19Casos,CE,Alto Santo,Interior,1/2024,3461,21,44,0
COVID19Casos,CE,Amontada,Interior,1/2024,3833,13,64,0
COVID19Casos,CE,Antonina do Norte,Interior,1/2024,1154,4,28,0
COVID19Casos,CE,Apuiarés,Interior,1/2024,1931,11,29,0
COVID19Casos,CE,Aquiraz,Reg. Metropolitana,1/2024,11979,14,110,0
COVID19Casos,CE,Aracati,Interior,1/2024,15115,65,185,0
COVID19Casos,CE,Aracoiaba,Interior,1/2024,5753,10,41,0
COVID19Casos,CE,Ararendá,Interior,1/2024,2268,6,22,0
COVID19Casos,CE,Araripe,Interior,1/2024,2389,0,32,0
COVID19Casos,CE,Aratuba,Interior,1/2024,2294,2,15,0
COVID19Casos,CE,Arneiroz,Interior,1/2024,982,1,21,0
COVID19Casos,CE,Assaré,Interior,1/2024,3262,2,60,0
COVID19Casos,CE,Aurora,Interior,1/2024,2900,16,45,0
COVID19Casos,CE,Baixio,Interior,1/2024,978,3,18,0
COVID19Casos,CE,Banabuiú,Interior,1/2024,3383,7,22,0
COVID19Casos,CE,Barbalha,Interior,1/2024,13559,45,216,0
COVID19Casos,CE,Barreira,Interior,1/2024,2492,1,56,0
COVID19Casos,CE,Barro,Interior,1/2024,3211,7,52,0
COVID19Casos,CE,Barroquinha,Interior,1/2024,1834,13,28,0
COVID19Casos,CE,Baturité,Interior,1/2024,6049,14,92,0
COVID19Casos,CE,Beberibe,Interior,1/2024,12152,58,145,0
COVID19Casos,CE,Bela Cruz,Interior,1/2024,4579,12,79,0
COVID19Casos,CE,Boa Viagem,Interior,1/2024,6666,25,125,0
COVID19Casos,CE,Brejo Santo,Interior,1/2024,13137,3,159,0
COVID19Casos,CE,Camocim,Interior,1/2024,10356,72,167,0
COVID19Casos,CE,Campos Sales,Interior,1/2024,4305,18,51,0
COVID19Casos,CE,Canindé,Interior,1/2024,9246,19,234,0
COVID19Casos,CE,Capistrano,Interior,1/2024,3305,5,38,0
COVID19Casos,CE,Caridade,Interior,1/2024,2089,6,55,0
COVID19Casos,CE,Cariré,Interior,1/2024,3895,10,53,0
COVID19Casos,CE,Caririaçu,Interior,1/2024,2856,1,59,0
COVID19Casos,CE,Cariús,Interior,1/2024,3256,1,33,0
COVID19Casos,CE,Carnaubal,Interior,1/2024,3277,7,29,0
COVID19Casos,CE,Cascavel,Reg. Metropolitana,1/2024,13627,60,174,0
COVID19Casos,CE,Catarina,Interior,1/2024,1381,0,22,0
COVID19Casos,CE,Catunda,Interior,1/2024,2480,43,21,0
COVID19Casos,CE,Caucaia,Reg. Metropolitana,1/2024,36232,38,1086,0
COVID19Casos,CE,Cedro,Interior,1/2024,5384,2,49,0
COVID19Casos,CE,Chaval,Interior,1/2024,1968,1,27,0
COVID19Casos,CE,Choró,Interior,1/2024,1953,31,18,0
COVID19Casos,CE,Chorozinho,Reg. Metropolitana,1/2024,2931,22,47,0
COVID19Casos,CE,Coreaú,Interior,1/2024,3449,18,71,0
COVID19Casos,CE,Crateús,Interior,1/2024,18558,51,244,0
COVID19Casos,CE,Crato,Interior,1/2024,28613,50,272,0
COVID19Casos,CE,Croatá,Interior,1/2024,2016,19,18,0
COVID19Casos,CE,Cruz,Interior,1/2024,5708,36,61,0
COVID19Casos,CE,Deputado Irapuan Pinheiro,Interior,1/2024,1289,0,14,0
COVID19Casos,CE,Ereré,Interior,1/2024,1526,0,17,0
COVID19Casos,CE,Eusébio,Reg. Metropolitana,1/2024,18753,28,155,0
COVID19Casos,CE,Farias Brito,Interior,1/2024,3825,0,67,0
COVID19Casos,CE,Forquilha,Interior,1/2024,2305,5,82,0
COVID19Casos,CE,Fortaleza,Reg. Metropolitana,1/2024,417095,1022,11818,0
COVID19Casos,CE,Fortim,Interior,1/2024,3968,18,40,0
COVID19Casos,CE,Frecheirinha,Interior,1/2024,3608,0,26,0
COVID19Casos,CE,General Sampaio,Interior,1/2024,837,6,21,0
COVID19Casos,CE,Graça,Interior,1/2024,2073,39,21,0
COVID19Casos,CE,Granja,Interior,1/2024,4514,0,93,0
COVID19Casos,CE,Granjeiro,Interior,1/2024,749,4,7,0
COVID19Casos,CE,Groaíras,Interior,1/2024,2535,2,33,0
COVID19Casos,CE,Guaiúba,Reg. Metropolitana,1/2024,3077,11,71,0
COVID19Casos,CE,Guaraciaba do Norte,Interior,1/2024,4490,44,82,0
COVID19Casos,CE,Guaramiranga,Interior,1/2024,2256,14,6,0
COVID19Casos,CE,Hidrolândia,Interior,1/2024,3666,11,27,0
COVID19Casos,CE,Horizonte,Reg. Metropolitana,1/2024,12062,20,150,0
COVID19Casos,CE,Ibaretama,Interior,1/2024,1682,5,31,0
COVID19Casos,CE,Ibiapina,Interior,1/2024,3311,22,33,0
COVID19Casos,CE,Ibicuitinga,Interior,1/2024,3119,70,27,0
COVID19Casos,CE,Icapuí,Interior,1/2024,4648,34,39,0
COVID19Casos,CE,Icó,Interior,1/2024,10601,24,143,0
COVID19Casos,CE,Iguatu,Interior,1/2024,19108,31,254,0
COVID19Casos,CE,Independência,Interior,1/2024,4031,35,64,0
COVID19Casos,CE,Ipaporanga,Interior,1/2024,1587,0,18,0
COVID19Casos,CE,Ipaumirim,Interior,1/2024,2107,3,26,0
COVID19Casos,CE,Ipu,Interior,1/2024,6503,19,83,0
COVID19Casos,CE,Ipueiras,Interior,1/2024,4866,2,68,0
COVID19Casos,CE,Iracema,Interior,1/2024,3187,3,38,0
COVID19Casos,CE,Irauçuba,Interior,1/2024,2466,11,48,0
COVID19Casos,CE,Itaiçaba,Interior,1/2024,2232,6,29,0
COVID19Casos,CE,Itaitinga,Reg. Metropolitana,1/2024,6496,12,85,0
COVID19Casos,CE,Itapajé,Interior,1/2024,4518,42,154,0
COVID19Casos,CE,Itapipoca,Interior,1/2024,16525,51,311,0
COVID19Casos,CE,Itapiúna,Interior,1/2024,3025,10,38,0
COVID19Casos,CE,Itarema,Interior,1/2024,4869,3,55,0
COVID19Casos,CE,Itatira,Interior,1/2024,2919,1,44,0
COVID19Casos,CE,Jaguaretama,Interior,1/2024,2514,14,52,0
COVID19Casos,CE,Jaguaribara,Interior,1/2024,1578,3,31,0
COVID19Casos,CE,Jaguaribe,Interior,1/2024,8058,49,88,0
COVID19Casos,CE,Jaguaruana,Interior,1/2024,6468,20,88,0
COVID19Casos,CE,Jardim,Interior,1/2024,3061,6,72,0
COVID19Casos,CE,Jati,Interior,1/2024,1513,1,14,0
COVID19Casos,CE,Jijoca de Jericoacoara,Interior,1/2024,3599,6,33,0
COVID19Casos,CE,Juazeiro do Norte,Interior,1/2024,48911,152,768,0
COVID19Casos,CE,Jucás,Interior,1/2024,3075,2,73,0
COVID19Casos,CE,Lavras da Mangabeira,Interior,1/2024,4575,1,61,0
COVID19Casos,CE,Limoeiro do Norte,Interior,1/2024,13547,40,171,0
COVID19Casos,CE,Madalena,Interior,1/2024,2006,42,39,0
COVID19Casos,CE,Maracanaú,Reg. Metropolitana,1/2024,34405,35,879,0
COVID19Casos,CE,Maranguape,Reg. Metropolitana,1/2024,20931,61,296,0
COVID19Casos,CE,Marco,Interior,1/2024,2857,4,36,0
COVID19Casos,CE,Martinópole,Interior,1/2024,2103,2,27,0
COVID19Casos,CE,Massapê,Interior,1/2024,3901,17,89,0
COVID19Casos,CE,Mauriti,Interior,1/2024,8373,22,126,0
COVID19Casos,CE,Meruoca,Interior,1/2024,2516,22,35,0
COVID19Casos,CE,Milagres,Interior,1/2024,4931,8,67,0
COVID19Casos,CE,Milhã,Interior,1/2024,2265,8,33,0
COVID19Casos,CE,Miraíma,Interior,1/2024,1891,7,21,0
COVID19Casos,CE,Missão Velha,Interior,1/2024,3581,0,64,0
COVID19Casos,CE,Mombaça,Interior,1/2024,5473,13,124,0
COVID19Casos,CE,Monsenhor Tabosa,Interior,1/2024,3431,29,44,0
COVID19Casos,CE,Morada Nova,Interior,1/2024,12158,50,214,0
COVID19Casos,CE,Moraújo,Interior,1/2024,2311,7,23,0
COVID19Casos,CE,Morrinhos,Interior,1/2024,2286,19,41,0
COVID19Casos,CE,Mucambo,Interior,1/2024,3219,19,31,0
COVID19Casos,CE,Mulungu,Interior,1/2024,2149,4,21,0
COVID19Casos,CE,Nova Olinda,Interior,1/2024,2313,0,24,0
COVID19Casos,CE,Nova Russas,Interior,1/2024,6209,28,73,0
COVID19Casos,CE,Novo Oriente,Interior,1/2024,2997,5,48,0
COVID19Casos,CE,Ocara,Interior,1/2024,3642,2,48,0
COVID19Casos,CE,Orós,Interior,1/2024,5349,6,95,0
COVID19Casos,CE,Pacajus,Reg. Metropolitana,1/2024,9413,74,131,0
COVID19Casos,CE,Pacatuba,Reg. Metropolitana,1/2024,11564,49,278,0
COVID19Casos,CE,Pacoti,Interior,1/2024,1835,0,29,0
COVID19Casos,CE,Pacujá,Interior,1/2024,822,4,13,0
COVID19Casos,CE,Palhano,Interior,1/2024,2428,3,26,0
COVID19Casos,CE,Palmácia,Interior,1/2024,1586,11,23,0
COVID19Casos,CE,Paracuru,Reg. Metropolitana,1/2024,7830,22,135,0
COVID19Casos,CE,Paraipaba,Reg. Metropolitana,1/2024,4365,62,83,0
COVID19Casos,CE,Parambu,Interior,1/2024,2110,1,78,0
COVID19Casos,CE,Paramoti,Interior,1/2024,1620,4,20,0
COVID19Casos,CE,Pedra Branca,Interior,1/2024,4098,45,74,0
COVID19Casos,CE,Penaforte,Interior,1/2024,1506,5,19,0
COVID19Casos,CE,Pentecoste,Interior,1/2024,4513,20,97,0
COVID19Casos,CE,Pereiro,Interior,1/2024,3610,6,29,0
